Date,time2,Burst_average,Surface,Transmission,Noon_percent,Kd_PAR,Noon_Kd,time
unitless,unitless,umol photons per square meter per second,umol photons per square meter per second,percent,percent,umol photons per square meter per second,umol photons per square meter per second,UTC
2016-10-10,15:45:00,5,34,14.6,NaN,0.101,NaN,2016-10-10T15:45:00Z
2016-10-10,16:45:00,16,111,14.3,NaN,0.102,NaN,2016-10-10T16:45:00Z
2016-10-10,17:45:00,2,14,14.8,NaN,0.1,NaN,2016-10-10T17:45:00Z
2016-10-10,18:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-10T18:45:00Z
2016-10-10,19:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-10T19:45:00Z
2016-10-10,20:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-10T20:45:00Z
2016-10-10,21:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-10T21:45:00Z
2016-10-10,22:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-10T22:45:00Z
2016-10-10,23:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-10T23:45:00Z
2016-10-11,0:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-11T00:45:00Z
2016-10-11,1:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-11T01:45:00Z
2016-10-11,2:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-11T02:45:00Z
2016-10-11,3:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-11T03:45:00Z
2016-10-11,4:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-11T04:45:00Z
2016-10-11,5:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-11T05:45:00Z
2016-10-11,6:45:00,10,61,15.9,NaN,0.096,NaN,2016-10-11T06:45:00Z
2016-10-11,7:45:00,67,621,10.8,NaN,0.117,NaN,2016-10-11T07:45:00Z
2016-10-11,8:45:00,121,1204,10.1,NaN,0.12,NaN,2016-10-11T08:45:00Z
2016-10-11,9:45:00,179,1024,17.5,NaN,0.091,NaN,2016-10-11T09:45:00Z
2016-10-11,10:45:00,63,364,17.4,NaN,0.091,NaN,2016-10-11T10:45:00Z
2016-10-11,11:45:00,72,366,19.6,NaN,0.085,NaN,2016-10-11T11:45:00Z
2016-10-11,12:45:00,236,1414,16.7,15.9,0.094,0.098,2016-10-11T12:45:00Z
2016-10-11,13:45:00,264,2314,11.4,NaN,0.114,NaN,2016-10-11T13:45:00Z
2016-10-11,14:45:00,54,561,9.5,NaN,0.123,NaN,2016-10-11T14:45:00Z
2016-10-11,15:45:00,30,364,8.2,NaN,0.131,NaN,2016-10-11T15:45:00Z
2016-10-11,16:45:00,15,204,7.4,NaN,0.136,NaN,2016-10-11T16:45:00Z
2016-10-11,17:45:00,3,21,12.6,NaN,0.109,NaN,2016-10-11T17:45:00Z
2016-10-11,18:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-11T18:45:00Z
2016-10-11,19:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-11T19:45:00Z
2016-10-11,20:45:00,0,1,38.4,NaN,0.05,NaN,2016-10-11T20:45:00Z
2016-10-11,21:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-11T21:45:00Z
2016-10-11,22:45:00,0,1,38.4,NaN,0.05,NaN,2016-10-11T22:45:00Z
2016-10-11,23:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-11T23:45:00Z
2016-10-12,0:45:00,0,1,36.4,NaN,0.053,NaN,2016-10-12T00:45:00Z
2016-10-12,1:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-12T01:45:00Z
2016-10-12,2:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-12T02:45:00Z
2016-10-12,3:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-12T03:45:00Z
2016-10-12,4:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-12T04:45:00Z
2016-10-12,5:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-12T05:45:00Z
2016-10-12,6:45:00,14,119,11.5,NaN,0.113,NaN,2016-10-12T06:45:00Z
2016-10-12,7:45:00,32,709,4.6,NaN,0.162,NaN,2016-10-12T07:45:00Z
2016-10-12,8:45:00,90,1306,6.9,NaN,0.14,NaN,2016-10-12T08:45:00Z
2016-10-12,9:45:00,147,1714,8.6,NaN,0.129,NaN,2016-10-12T09:45:00Z
2016-10-12,10:45:00,172,1964,8.8,NaN,0.128,NaN,2016-10-12T10:45:00Z
2016-10-12,11:45:00,229,1946,11.8,NaN,0.112,NaN,2016-10-12T11:45:00Z
2016-10-12,12:45:00,239,2311,10.3,11.1,0.119,0.115,2016-10-12T12:45:00Z
2016-10-12,13:45:00,247,2214,11.2,NaN,0.115,NaN,2016-10-12T13:45:00Z
2016-10-12,14:45:00,117,1111,10.5,NaN,0.118,NaN,2016-10-12T14:45:00Z
2016-10-12,15:45:00,34,541,6.3,NaN,0.144,NaN,2016-10-12T15:45:00Z
2016-10-12,16:45:00,21,216,9.7,NaN,0.122,NaN,2016-10-12T16:45:00Z
2016-10-12,17:45:00,3,34,8.0,NaN,0.132,NaN,2016-10-12T17:45:00Z
2016-10-12,18:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-12T18:45:00Z
2016-10-12,19:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-12T19:45:00Z
2016-10-12,20:45:00,0,1,38.4,NaN,0.05,NaN,2016-10-12T20:45:00Z
2016-10-12,21:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-12T21:45:00Z
2016-10-12,22:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-12T22:45:00Z
2016-10-12,23:45:00,0,1,38.4,NaN,0.05,NaN,2016-10-12T23:45:00Z
2016-10-13,0:45:00,0,1,38.4,NaN,0.05,NaN,2016-10-13T00:45:00Z
2016-10-13,1:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-13T01:45:00Z
2016-10-13,2:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-13T02:45:00Z
2016-10-13,3:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-13T03:45:00Z
2016-10-13,4:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-13T04:45:00Z
2016-10-13,5:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-13T05:45:00Z
2016-10-13,6:45:00,11,134,8.2,NaN,0.131,NaN,2016-10-13T06:45:00Z
2016-10-13,7:45:00,49,746,6.6,NaN,0.143,NaN,2016-10-13T07:45:00Z
2016-10-13,8:45:00,107,1156,9.3,NaN,0.125,NaN,2016-10-13T08:45:00Z
2016-10-13,9:45:00,158,1709,9.2,NaN,0.125,NaN,2016-10-13T09:45:00Z
2016-10-13,10:45:00,218,1819,12.0,NaN,0.111,NaN,2016-10-13T10:45:00Z
2016-10-13,11:45:00,235,1419,16.5,NaN,0.094,NaN,2016-10-13T11:45:00Z
2016-10-13,12:45:00,243,2036,11.9,13.3,0.111,0.106,2016-10-13T12:45:00Z
2016-10-13,13:45:00,211,1846,11.4,NaN,0.114,NaN,2016-10-13T13:45:00Z
2016-10-13,14:45:00,148,1381,10.7,NaN,0.117,NaN,2016-10-13T14:45:00Z
2016-10-13,15:45:00,51,799,6.3,NaN,0.144,NaN,2016-10-13T15:45:00Z
2016-10-13,16:45:00,46,689,6.7,NaN,0.142,NaN,2016-10-13T16:45:00Z
2016-10-13,17:45:00,5,61,8.5,NaN,0.129,NaN,2016-10-13T17:45:00Z
2016-10-13,18:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-13T18:45:00Z
2016-10-13,19:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-13T19:45:00Z
2016-10-13,20:45:00,0,1,34.6,NaN,0.056,NaN,2016-10-13T20:45:00Z
2016-10-13,21:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-13T21:45:00Z
2016-10-13,22:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-13T22:45:00Z
2016-10-13,23:45:00,0,1,36.4,NaN,0.053,NaN,2016-10-13T23:45:00Z
2016-10-14,0:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-14T00:45:00Z
2016-10-14,1:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-14T01:45:00Z
2016-10-14,2:45:00,0,1,38.4,NaN,0.05,NaN,2016-10-14T02:45:00Z
2016-10-14,3:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-14T03:45:00Z
2016-10-14,4:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-14T04:45:00Z
2016-10-14,5:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-14T05:45:00Z
2016-10-14,6:45:00,19,241,8.0,NaN,0.132,NaN,2016-10-14T06:45:00Z
2016-10-14,7:45:00,32,326,9.9,NaN,0.121,NaN,2016-10-14T07:45:00Z
2016-10-14,8:45:00,110,1304,8.5,NaN,0.129,NaN,2016-10-14T08:45:00Z
2016-10-14,9:45:00,48,1186,4.1,NaN,0.168,NaN,2016-10-14T09:45:00Z
2016-10-14,10:45:00,270,2076,13.0,NaN,0.107,NaN,2016-10-14T10:45:00Z
2016-10-14,11:45:00,273,2181,12.5,NaN,0.109,NaN,2016-10-14T11:45:00Z
2016-10-14,12:45:00,276,2086,13.2,16.6,0.106,0.096,2016-10-14T12:45:00Z
2016-10-14,13:45:00,125,521,24.0,NaN,0.075,NaN,2016-10-14T13:45:00Z
2016-10-14,14:45:00,184,1576,11.7,NaN,0.112,NaN,2016-10-14T14:45:00Z
2016-10-14,15:45:00,117,974,12.0,NaN,0.111,NaN,2016-10-14T15:45:00Z
2016-10-14,16:45:00,20,184,10.9,NaN,0.116,NaN,2016-10-14T16:45:00Z
2016-10-14,17:45:00,3,21,12.7,NaN,0.108,NaN,2016-10-14T17:45:00Z
2016-10-14,18:45:00,0,1,36.4,NaN,0.053,NaN,2016-10-14T18:45:00Z
2016-10-14,19:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-14T19:45:00Z
2016-10-14,20:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-14T20:45:00Z
2016-10-14,21:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-14T21:45:00Z
2016-10-14,22:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-14T22:45:00Z
2016-10-14,23:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-14T23:45:00Z
2016-10-15,0:45:00,0,1,38.4,NaN,0.05,NaN,2016-10-15T00:45:00Z
2016-10-15,1:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-15T01:45:00Z
2016-10-15,2:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-15T02:45:00Z
2016-10-15,3:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-15T03:45:00Z
2016-10-15,4:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-15T04:45:00Z
2016-10-15,5:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-15T05:45:00Z
2016-10-15,6:45:00,14,139,10.4,NaN,0.118,NaN,2016-10-15T06:45:00Z
2016-10-15,7:45:00,58,701,8.3,NaN,0.131,NaN,2016-10-15T07:45:00Z
2016-10-15,8:45:00,129,876,14.7,NaN,0.1,NaN,2016-10-15T08:45:00Z
2016-10-15,9:45:00,208,1764,11.8,NaN,0.112,NaN,2016-10-15T09:45:00Z
2016-10-15,10:45:00,112,791,14.2,NaN,0.102,NaN,2016-10-15T10:45:00Z
2016-10-15,11:45:00,292,1934,15.1,NaN,0.099,NaN,2016-10-15T11:45:00Z
2016-10-15,12:45:00,278,2049,13.6,14.3,0.105,0.102,2016-10-15T12:45:00Z
2016-10-15,13:45:00,266,1866,14.2,NaN,0.102,NaN,2016-10-15T13:45:00Z
2016-10-15,14:45:00,208,1069,19.4,NaN,0.086,NaN,2016-10-15T14:45:00Z
2016-10-15,15:45:00,114,1084,10.5,NaN,0.118,NaN,2016-10-15T15:45:00Z
2016-10-15,16:45:00,50,551,9.1,NaN,0.126,NaN,2016-10-15T16:45:00Z
2016-10-15,17:45:00,5,34,14.9,NaN,0.1,NaN,2016-10-15T17:45:00Z
2016-10-15,18:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-15T18:45:00Z
2016-10-15,19:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-15T19:45:00Z
2016-10-15,20:45:00,0,1,36.4,NaN,0.053,NaN,2016-10-15T20:45:00Z
2016-10-15,21:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-15T21:45:00Z
2016-10-15,22:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-15T22:45:00Z
2016-10-15,23:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-15T23:45:00Z
2016-10-16,0:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-16T00:45:00Z
2016-10-16,1:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-16T01:45:00Z
2016-10-16,2:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-16T02:45:00Z
2016-10-16,3:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-16T03:45:00Z
2016-10-16,4:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-16T04:45:00Z
2016-10-16,5:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-16T05:45:00Z
2016-10-16,6:45:00,16,104,15.5,NaN,0.097,NaN,2016-10-16T06:45:00Z
2016-10-16,7:45:00,76,464,16.3,NaN,0.095,NaN,2016-10-16T07:45:00Z
2016-10-16,8:45:00,85,681,12.5,NaN,0.109,NaN,2016-10-16T08:45:00Z
2016-10-16,9:45:00,221,1689,13.1,NaN,0.107,NaN,2016-10-16T09:45:00Z
2016-10-16,10:45:00,294,1984,14.8,NaN,0.1,NaN,2016-10-16T10:45:00Z
2016-10-16,11:45:00,362,1701,21.3,NaN,0.081,NaN,2016-10-16T11:45:00Z
2016-10-16,12:45:00,363,2294,15.8,21.6,0.096,0.082,2016-10-16T12:45:00Z
2016-10-16,13:45:00,292,1054,27.7,NaN,0.067,NaN,2016-10-16T13:45:00Z
2016-10-16,14:45:00,169,799,21.1,NaN,0.081,NaN,2016-10-16T14:45:00Z
2016-10-16,15:45:00,67,474,14.2,NaN,0.102,NaN,2016-10-16T15:45:00Z
2016-10-16,16:45:00,17,194,8.7,NaN,0.128,NaN,2016-10-16T16:45:00Z
2016-10-16,17:45:00,2,24,9.3,NaN,0.124,NaN,2016-10-16T17:45:00Z
2016-10-16,18:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-16T18:45:00Z
2016-10-16,19:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-16T19:45:00Z
2016-10-16,20:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-16T20:45:00Z
2016-10-16,21:45:00,0,1,37.4,NaN,0.051,NaN,2016-10-16T21:45:00Z
2016-10-16,22:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-16T22:45:00Z
2016-10-16,23:45:00,0,1,38.3,NaN,0.05,NaN,2016-10-16T23:45:00Z
2016-10-17,0:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-17T00:45:00Z
2016-10-17,1:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-17T01:45:00Z
2016-10-17,2:45:00,0,1,34.4,NaN,0.056,NaN,2016-10-17T02:45:00Z
2016-10-17,3:45:00,0,1,37.5,NaN,0.051,NaN,2016-10-17T03:45:00Z
2016-10-17,4:45:00,0,1,31.5,NaN,0.06,NaN,2016-10-17T04:45:00Z
2016-10-17,5:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-17T05:45:00Z
2016-10-17,6:45:00,14,174,8.3,NaN,0.13,NaN,2016-10-17T06:45:00Z
2016-10-17,7:45:00,69,711,9.7,NaN,0.122,NaN,2016-10-17T07:45:00Z
2016-10-17,8:45:00,153,1246,12.3,NaN,0.11,NaN,2016-10-17T08:45:00Z
2016-10-17,9:45:00,236,1689,14.0,NaN,0.103,NaN,2016-10-17T09:45:00Z
2016-10-17,10:45:00,298,1954,15.2,NaN,0.098,NaN,2016-10-17T10:45:00Z
2016-10-17,11:45:00,281,2111,13.3,NaN,0.106,NaN,2016-10-17T11:45:00Z
2016-10-17,12:45:00,256,1846,13.9,13.7,0.103,0.104,2016-10-17T12:45:00Z
2016-10-17,13:45:00,211,1521,13.9,NaN,0.103,NaN,2016-10-17T13:45:00Z
2016-10-17,14:45:00,197,1531,12.9,NaN,0.107,NaN,2016-10-17T14:45:00Z
2016-10-17,15:45:00,119,1011,11.8,NaN,0.112,NaN,2016-10-17T15:45:00Z
2016-10-17,16:45:00,48,516,9.3,NaN,0.124,NaN,2016-10-17T16:45:00Z
2016-10-17,17:45:00,3,26,10.7,NaN,0.117,NaN,2016-10-17T17:45:00Z
2016-10-17,18:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-17T18:45:00Z
2016-10-17,19:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-17T19:45:00Z
2016-10-17,20:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-17T20:45:00Z
2016-10-17,21:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-17T21:45:00Z
2016-10-17,22:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-17T22:45:00Z
2016-10-17,23:45:00,0,1,34.6,NaN,0.056,NaN,2016-10-17T23:45:00Z
2016-10-18,0:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-18T00:45:00Z
2016-10-18,1:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-18T01:45:00Z
2016-10-18,2:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-18T02:45:00Z
2016-10-18,3:45:00,0,1,32.5,NaN,0.059,NaN,2016-10-18T03:45:00Z
2016-10-18,4:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-18T04:45:00Z
2016-10-18,5:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-18T05:45:00Z
2016-10-18,6:45:00,8,71,11.8,NaN,0.112,NaN,2016-10-18T06:45:00Z
2016-10-18,7:45:00,50,679,7.4,NaN,0.136,NaN,2016-10-18T07:45:00Z
2016-10-18,8:45:00,61,604,10.1,NaN,0.12,NaN,2016-10-18T08:45:00Z
2016-10-18,9:45:00,61,569,10.7,NaN,0.117,NaN,2016-10-18T09:45:00Z
2016-10-18,10:45:00,110,1051,10.4,NaN,0.118,NaN,2016-10-18T10:45:00Z
2016-10-18,11:45:00,59,559,10.6,NaN,0.117,NaN,2016-10-18T11:45:00Z
2016-10-18,12:45:00,135,976,13.9,13.2,0.103,0.107,2016-10-18T12:45:00Z
2016-10-18,13:45:00,168,1104,15.2,NaN,0.099,NaN,2016-10-18T13:45:00Z
2016-10-18,14:45:00,142,1366,10.4,NaN,0.118,NaN,2016-10-18T14:45:00Z
2016-10-18,15:45:00,49,409,11.9,NaN,0.111,NaN,2016-10-18T15:45:00Z
2016-10-18,16:45:00,16,151,10.5,NaN,0.118,NaN,2016-10-18T16:45:00Z
2016-10-18,17:45:00,2,9,18.2,NaN,0.089,NaN,2016-10-18T17:45:00Z
2016-10-18,18:45:00,0,1,35.4,NaN,0.054,NaN,2016-10-18T18:45:00Z
2016-10-18,19:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-18T19:45:00Z
2016-10-18,20:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-18T20:45:00Z
2016-10-18,21:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-18T21:45:00Z
2016-10-18,22:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-18T22:45:00Z
2016-10-18,23:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-18T23:45:00Z
2016-10-19,0:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-19T00:45:00Z
2016-10-19,1:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-19T01:45:00Z
2016-10-19,2:45:00,0,1,33.6,NaN,0.057,NaN,2016-10-19T02:45:00Z
2016-10-19,3:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-19T03:45:00Z
2016-10-19,4:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-19T04:45:00Z
2016-10-19,5:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-19T05:45:00Z
2016-10-19,6:45:00,17,156,11.0,NaN,0.115,NaN,2016-10-19T06:45:00Z
2016-10-19,7:45:00,38,321,11.7,NaN,0.112,NaN,2016-10-19T07:45:00Z
2016-10-19,8:45:00,121,1304,9.3,NaN,0.124,NaN,2016-10-19T08:45:00Z
2016-10-19,9:45:00,85,786,10.8,NaN,0.116,NaN,2016-10-19T09:45:00Z
2016-10-19,10:45:00,63,679,9.2,NaN,0.125,NaN,2016-10-19T10:45:00Z
2016-10-19,11:45:00,50,444,11.4,NaN,0.114,NaN,2016-10-19T11:45:00Z
2016-10-19,12:45:00,45,539,8.4,9.7,0.13,0.123,2016-10-19T12:45:00Z
2016-10-19,13:45:00,36,391,9.3,NaN,0.125,NaN,2016-10-19T13:45:00Z
2016-10-19,14:45:00,41,496,8.3,NaN,0.13,NaN,2016-10-19T14:45:00Z
2016-10-19,15:45:00,21,271,7.6,NaN,0.135,NaN,2016-10-19T15:45:00Z
2016-10-19,16:45:00,9,104,8.8,NaN,0.127,NaN,2016-10-19T16:45:00Z
2016-10-19,17:45:00,1,1,42.1,NaN,0.045,NaN,2016-10-19T17:45:00Z
2016-10-19,18:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-19T18:45:00Z
2016-10-19,19:45:00,0,1,31.5,NaN,0.06,NaN,2016-10-19T19:45:00Z
2016-10-19,20:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-19T20:45:00Z
2016-10-19,21:45:00,0,1,33.6,NaN,0.057,NaN,2016-10-19T21:45:00Z
2016-10-19,22:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-19T22:45:00Z
2016-10-19,23:45:00,0,1,32.5,NaN,0.059,NaN,2016-10-19T23:45:00Z
2016-10-20,0:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-20T00:45:00Z
2016-10-20,1:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-20T01:45:00Z
2016-10-20,2:45:00,0,1,31.5,NaN,0.06,NaN,2016-10-20T02:45:00Z
2016-10-20,3:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-20T03:45:00Z
2016-10-20,4:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-20T04:45:00Z
2016-10-20,5:45:00,0,1,30.6,NaN,0.062,NaN,2016-10-20T05:45:00Z
2016-10-20,6:45:00,11,149,7.6,NaN,0.135,NaN,2016-10-20T06:45:00Z
2016-10-20,7:45:00,30,566,5.3,NaN,0.154,NaN,2016-10-20T07:45:00Z
2016-10-20,8:45:00,66,509,13.0,NaN,0.107,NaN,2016-10-20T08:45:00Z
2016-10-20,9:45:00,94,1704,5.5,NaN,0.152,NaN,2016-10-20T09:45:00Z
2016-10-20,10:45:00,103,2209,4.7,NaN,0.16,NaN,2016-10-20T10:45:00Z
2016-10-20,11:45:00,182,1716,10.6,NaN,0.117,NaN,2016-10-20T11:45:00Z
2016-10-20,12:45:00,157,574,27.3,15.4,0.068,0.105,2016-10-20T12:45:00Z
2016-10-20,13:45:00,157,1886,8.3,NaN,0.13,NaN,2016-10-20T13:45:00Z
2016-10-20,14:45:00,120,1169,10.3,NaN,0.119,NaN,2016-10-20T14:45:00Z
2016-10-20,15:45:00,61,986,6.2,NaN,0.146,NaN,2016-10-20T15:45:00Z
2016-10-20,16:45:00,28,314,9.1,NaN,0.126,NaN,2016-10-20T16:45:00Z
2016-10-20,17:45:00,1,19,7.3,NaN,0.137,NaN,2016-10-20T17:45:00Z
2016-10-20,18:45:00,0,1,31.5,NaN,0.06,NaN,2016-10-20T18:45:00Z
2016-10-20,19:45:00,0,1,33.6,NaN,0.057,NaN,2016-10-20T19:45:00Z
2016-10-20,20:45:00,0,1,35.5,NaN,0.054,NaN,2016-10-20T20:45:00Z
2016-10-20,21:45:00,0,1,31.7,NaN,0.06,NaN,2016-10-20T21:45:00Z
2016-10-20,22:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-20T22:45:00Z
2016-10-20,23:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-20T23:45:00Z
2016-10-21,0:45:00,0,1,32.6,NaN,0.059,NaN,2016-10-21T00:45:00Z
2016-10-21,1:45:00,0,1,30.6,NaN,0.062,NaN,2016-10-21T01:45:00Z
2016-10-21,2:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-21T02:45:00Z
2016-10-21,3:45:00,0,1,32.6,NaN,0.059,NaN,2016-10-21T03:45:00Z
2016-10-21,4:45:00,0,1,34.4,NaN,0.056,NaN,2016-10-21T04:45:00Z
2016-10-21,5:45:00,0,1,34.5,NaN,0.056,NaN,2016-10-21T05:45:00Z
2016-10-21,6:45:00,12,156,7.6,NaN,0.135,NaN,2016-10-21T06:45:00Z
2016-10-21,7:45:00,48,599,8.0,NaN,0.132,NaN,2016-10-21T07:45:00Z
2016-10-21,8:45:00,75,1001,7.5,NaN,0.136,NaN,2016-10-21T08:45:00Z
2016-10-21,9:45:00,102,1739,5.9,NaN,0.148,NaN,2016-10-21T09:45:00Z
2016-10-21,10:45:00,129,1564,8.2,NaN,0.131,NaN,2016-10-21T10:45:00Z
2016-10-21,11:45:00,223,1874,11.9,NaN,0.111,NaN,2016-10-21T11:45:00Z
2016-10-21,12:45:00,208,2121,9.8,10.0,0.122,0.121,2016-10-21T12:45:00Z
2016-10-21,13:45:00,166,1999,8.3,NaN,0.13,NaN,2016-10-21T13:45:00Z
2016-10-21,14:45:00,136,981,13.9,NaN,0.103,NaN,2016-10-21T14:45:00Z
2016-10-21,15:45:00,53,824,6.4,NaN,0.144,NaN,2016-10-21T15:45:00Z
2016-10-21,16:45:00,29,369,7.9,NaN,0.133,NaN,2016-10-21T16:45:00Z
2016-10-21,17:45:00,2,21,9.5,NaN,0.124,NaN,2016-10-21T17:45:00Z
2016-10-21,18:45:00,0,1,29.5,NaN,0.064,NaN,2016-10-21T18:45:00Z
2016-10-21,19:45:00,0,1,30.7,NaN,0.062,NaN,2016-10-21T19:45:00Z
2016-10-21,20:45:00,0,1,33.5,NaN,0.057,NaN,2016-10-21T20:45:00Z
2016-10-21,21:45:00,0,1,27.7,NaN,0.067,NaN,2016-10-21T21:45:00Z
2016-10-21,22:45:00,0,1,36.5,NaN,0.053,NaN,2016-10-21T22:45:00Z
2016-10-21,23:45:00,0,1,33.6,NaN,0.057,NaN,2016-10-21T23:45:00Z
2016-10-22,0:45:00,0,1,30.5,NaN,0.062,NaN,2016-10-22T00:45:00Z
2016-10-22,1:45:00,0,1,31.6,NaN,0.06,NaN,2016-10-22T01:45:00Z
2016-10-22,2:45:00,0,1,31.5,NaN,0.06,NaN,2016-10-22T02:45:00Z
2016-10-22,3:45:00,0,1,28.8,NaN,0.065,NaN,2016-10-22T03:45:00Z
2016-10-22,4:45:00,0,1,32.6,NaN,0.059,NaN,2016-10-22T04:45:00Z
2016-10-22,5:45:00,0,1,30.6,NaN,0.062,NaN,2016-10-22T05:45:00Z
2016-10-22,6:45:00,13,124,10.7,NaN,0.117,NaN,2016-10-22T06:45:00Z
2016-10-22,7:45:00,49,739,6.6,NaN,0.143,NaN,2016-10-22T07:45:00Z
2016-10-22,8:45:00,34,459,7.3,NaN,0.137,NaN,2016-10-22T08:45:00Z
2016-10-22,9:45:00,156,1799,8.7,NaN,0.128,NaN,2016-10-22T09:45:00Z
2016-10-22,10:45:00,228,1216,18.7,NaN,0.088,NaN,2016-10-22T10:45:00Z
2016-10-22,11:45:00,253,2111,12.0,NaN,0.111,NaN,2016-10-22T11:45:00Z
2016-10-22,12:45:00,245,2046,12.0,11.8,0.111,0.112,2016-10-22T12:45:00Z
2016-10-22,13:45:00,193,1699,11.4,NaN,0.114,NaN,2016-10-22T13:45:00Z
2016-10-22,14:45:00,152,1486,10.2,NaN,0.119,NaN,2016-10-22T14:45:00Z
